date,quantity,unit_price,shipment_price,total_price,status,quarter,month,year,category,product,customer,city,state,postal_code,country,region,dealsize
2003-04-09 17:00:00,35,100.0,64.75,3564.75,Shipped,4,4,2003,Trains,S18_3259,Super Scale Inc.,New Haven,CT,97823,USA,NA,Medium
2004-08-16 20:30:00,48,100.0,814.56,5614.56,Shipped,1,8,2004,Trains,S18_3259,"Saveley & Henriot, Co.",Lyon,,69004,France,EMEA,Medium
2004-03-15 05:00:00,23,80.67,0.0,1855.41,Shipped,1,3,2004,Trains,S18_3259,Petit Auto,Bruxelles,,B-1180,Belgium,EMEA,Small
2004-08-11 17:00:00,48,95.8,0.0,4598.4,Shipped,1,8,2004,Trains,S18_3259,giftsbymail.co.uk,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Medium
2004-10-10 07:00:00,42,100.0,882.42,5082.42,Cancelled,2,10,2004,Trains,S18_3259,Land of Toys Inc.,NYC,NY,10022,USA,NA,Medium
2004-06-22 08:00:00,47,100.0,750.59,5450.59,Shipped,3,6,2004,Trains,S18_3259,Petit Auto,Bruxelles,,B-1180,Belgium,EMEA,Medium
2004-09-19 17:00:00,36,100.0,574.92,4174.92,Shipped,3,9,2004,Trains,S18_3259,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Medium
2004-07-26 11:00:00,22,100.0,218.24,2418.24,Shipped,3,7,2004,Trains,S18_3259,Amica Models & Co.,Torino,,10100,Italy,EMEA,Small
2004-10-09 11:30:00,40,91.76,0.0,3670.4,Shipped,4,10,2004,Trains,S18_3259,"AV Stores, Co.",Manchester,,EC2 5NT,UK,EMEA,Medium
2004-05-16 12:00:00,23,100.0,181.7,2481.7,Shipped,4,5,2004,Trains,S18_3259,Heintze Collectables,Aaarhus,,8200,Denmark,EMEA,Small
2004-07-02 08:30:00,32,100.0,607.68,3807.68,Shipped,4,7,2004,Trains,S18_3259,"Volvo Model Replicas, Co",Lule,,S-958 22,Sweden,EMEA,Medium
2004-11-26 16:30:00,21,100.0,130.41,2230.41,Shipped,4,11,2004,Trains,S18_3259,"La Corne D'abondance, Co.",Paris,,75012,France,EMEA,Small
2004-12-07 06:00:00,41,93.04,0.0,3814.64,Shipped,4,12,2004,Trains,S18_3259,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Medium
2005-09-20 08:15:00,25,84.71,0.0,2117.75,Shipped,1,9,2005,Trains,S18_3259,"Tokyo Collectables, Ltd",Minato-ku,Tokyo,106-0032,Japan,Japan,Small
2005-12-24 09:30:00,26,100.0,740.48,3340.48,Shipped,1,12,2005,Trains,S18_3259,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Medium
2005-10-19 05:45:00,24,89.75,0.0,2154.0,Shipped,1,10,2005,Trains,S18_3259,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Small
2005-03-12 17:15:00,48,100.0,1008.48,5808.48,On Hold,2,3,2005,Trains,S18_3259,Gifts4AllAges.com,Boston,MA,51003,USA,NA,Medium
2003-09-09 18:40:00,26,68.35,0.0,1777.1,Shipped,1,9,2003,Classic Cars,S18_3278,Cruz & Sons Co.,Makati City,,1227 MM,Philippines,Japan,Small
2003-08-21 19:45:00,21,73.17,0.0,1536.57,Shipped,2,8,2003,Classic Cars,S18_3278,Marseille Mini Autos,Marseille,,13008,France,EMEA,Small
2003-02-16 03:15:00,45,78.0,0.0,3510.0,Shipped,3,2,2003,Classic Cars,S18_3278,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Medium
2003-11-25 07:30:00,36,86.04,0.0,3097.44,Shipped,3,11,2003,Classic Cars,S18_3278,Collectables For Less Inc.,Brickhaven,MA,58339,USA,NA,Medium
2003-12-09 14:50:00,21,81.21,0.0,1705.41,Shipped,4,12,2003,Classic Cars,S18_3278,Corporate Gift Ideas Co.,San Francisco,CA,,USA,NA,Small
2003-12-10 08:00:00,32,70.76,0.0,2264.32,Shipped,4,12,2003,Classic Cars,S18_3278,"Anna's Decorations, Ltd",North Sydney,NSW,2060,Australia,APAC,Small
2003-10-24 03:00:00,30,82.82,0.0,2484.6,Shipped,4,10,2003,Classic Cars,S18_3278,Herkku Gifts,Bergen,,N 5804,Norway,EMEA,Small
2003-12-02 19:45:00,36,94.88,0.0,3415.68,Shipped,4,12,2003,Classic Cars,S18_3278,"Toms Spezialitten, Ltd",Koln,,50739,Germany,EMEA,Medium
2003-10-04 02:20:00,33,86.04,0.0,2839.32,Shipped,4,10,2003,Classic Cars,S18_3278,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Small
2004-11-20 04:30:00,35,78.0,0.0,2730.0,Shipped,1,11,2004,Classic Cars,S18_3278,Auto Canal Petit,Paris,,75016,France,EMEA,Small
2004-04-20 05:30:00,37,95.69,0.0,3540.53,Shipped,1,4,2004,Classic Cars,S18_3278,"Vida Sport, Ltd",Gensve,,1203,Switzerland,EMEA,Medium
2004-05-26 12:30:00,41,73.17,0.0,2999.97,Shipped,2,5,2004,Classic Cars,S18_3278,Danish Wholesale Imports,Kobenhavn,,1734,Denmark,EMEA,Small
2004-08-16 07:30:00,20,76.39,0.0,1527.8,Shipped,2,8,2004,Classic Cars,S18_3278,Auto Canal Petit,Paris,,75016,France,EMEA,Small
2004-11-30 11:30:00,45,86.84,0.0,3907.8,Shipped,3,11,2004,Classic Cars,S18_3278,"Australian Collectables, Ltd",Glen Waverly,Victoria,3150,Australia,APAC,Medium
2004-02-22 13:00:00,38,69.96,0.0,2658.48,Shipped,3,2,2004,Classic Cars,S18_3278,Online Mini Collectables,Brickhaven,MA,58339,USA,NA,Small
2004-07-22 22:30:00,43,70.76,0.0,3042.68,Shipped,3,7,2004,Classic Cars,S18_3278,"Vida Sport, Ltd",Gensve,,1203,Switzerland,EMEA,Medium
2003-03-14 23:00:00,49,78.8,0.0,3861.2,Shipped,4,3,2003,Classic Cars,S18_3278,"Blauer See Auto, Co.",Frankfurt,,60528,Germany,EMEA,Medium
2004-04-19 16:30:00,27,80.41,0.0,2171.07,Shipped,4,4,2004,Classic Cars,S18_3278,"Toms Spezialitten, Ltd",Koln,,50739,Germany,EMEA,Small
2004-08-28 12:00:00,46,73.98,0.0,3403.08,Shipped,4,8,2004,Classic Cars,S18_3278,Microscale Inc.,NYC,NY,10022,USA,NA,Medium
2004-10-25 17:30:00,38,59.1,0.0,2245.8,Shipped,4,10,2004,Classic Cars,S18_3278,Land of Toys Inc.,NYC,NY,10022,USA,NA,Small
2004-09-19 10:30:00,25,66.74,0.0,1668.5,Shipped,4,9,2004,Classic Cars,S18_3278,"Australian Collectors, Co.",Melbourne,Victoria,3004,Australia,APAC,Small
2005-01-07 20:15:00,46,60.3,0.0,2773.8,Shipped,1,1,2005,Classic Cars,S18_3278,Suominen Souveniers,Espoo,,FIN-02271,Finland,EMEA,Small
2005-03-16 12:30:00,22,100.0,264.0,2464.0,Shipped,1,3,2005,Classic Cars,S18_3278,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Small
2005-07-30 15:15:00,40,100.0,1491.6,5491.6,Shipped,1,7,2005,Classic Cars,S18_3278,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Medium
2003-05-01 21:10:00,46,100.0,191.82,4791.82,Shipped,1,5,2003,Vintage Cars,S18_3320,Baane Mini Imports,Stavern,,4110,Norway,EMEA,Medium
2003-01-19 05:45:00,39,100.0,278.85,4178.85,Shipped,1,1,2003,Vintage Cars,S18_3320,Mini Wheels Co.,San Francisco,CA,,USA,NA,Medium
2003-10-19 11:25:00,38,82.34,0.0,3128.92,Shipped,2,10,2003,Vintage Cars,S18_3320,"Corrida Auto Replicas, Ltd",Madrid,,28023,Spain,EMEA,Medium
2003-08-25 09:35:00,30,100.0,95.4,3095.4,Shipped,3,8,2003,Vintage Cars,S18_3320,Souveniers And Things Co.,Chatswood,NSW,2067,Australia,APAC,Medium
2003-01-16 17:40:00,42,94.25,0.0,3958.5,Shipped,3,1,2003,Vintage Cars,S18_3320,Signal Collectibles Ltd.,Brisbane,CA,94217,USA,NA,Medium
2003-04-21 03:40:00,43,100.0,691.44,4991.44,Shipped,4,4,2003,Vintage Cars,S18_3320,Classic Legends Inc.,NYC,NY,10022,USA,NA,Medium
2003-01-14 05:35:00,29,95.24,0.0,2761.96,Shipped,4,1,2003,Vintage Cars,S18_3320,Rovelli Gifts,Bergamo,,24100,Italy,EMEA,Small
2003-03-25 07:55:00,33,86.31,0.0,2848.23,Shipped,4,3,2003,Vintage Cars,S18_3320,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Small
2003-10-26 23:40:00,32,79.37,0.0,2539.84,Shipped,4,10,2003,Vintage Cars,S18_3320,"Australian Collectables, Ltd",Glen Waverly,Victoria,3150,Australia,APAC,Small
2003-03-16 17:55:00,28,87.3,0.0,2444.4,Shipped,4,3,2003,Vintage Cars,S18_3320,Canadian Gift Exchange Network,Vancouver,BC,V3F 2K1,Canada,NA,Small
2004-07-05 01:30:00,41,100.0,455.92,4555.92,Shipped,1,7,2004,Vintage Cars,S18_3320,West Coast Collectables Co.,Burbank,CA,94019,USA,NA,Medium
2004-02-19 13:30:00,33,100.0,366.96,3666.96,Shipped,1,2,2004,Vintage Cars,S18_3320,"Saveley & Henriot, Co.",Lyon,,69004,France,EMEA,Medium
2004-02-15 18:30:00,36,84.33,0.0,3035.88,Shipped,2,2,2004,Vintage Cars,S18_3320,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Medium
2004-03-04 15:30:00,26,89.29,0.0,2321.54,Shipped,2,3,2004,Vintage Cars,S18_3320,The Sharp Gifts Warehouse,San Jose,CA,94217,USA,NA,Small
2004-06-16 02:30:00,34,100.0,74.46,3474.46,Shipped,3,6,2004,Vintage Cars,S18_3320,Amica Models & Co.,Torino,,10100,Italy,EMEA,Medium
2004-09-22 23:00:00,26,96.23,0.0,2501.98,Shipped,3,9,2004,Vintage Cars,S18_3320,Auto-Moto Classics Inc.,Brickhaven,MA,58339,USA,NA,Small
2004-10-21 03:00:00,38,100.0,158.46,3958.46,Shipped,4,10,2004,Vintage Cars,S18_3320,Auto Assoc. & Cie.,Versailles,,78000,France,EMEA,Medium
2004-01-12 02:30:00,33,100.0,235.95,3535.95,Shipped,4,1,2004,Vintage Cars,S18_3320,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Medium
2004-11-09 02:00:00,33,91.27,0.0,3011.91,Shipped,4,11,2004,Vintage Cars,S18_3320,"Blauer See Auto, Co.",Frankfurt,,60528,Germany,EMEA,Medium
2004-11-29 03:00:00,46,100.0,6736.7,11336.7,Shipped,4,11,2004,Vintage Cars,S18_3320,Mini Wheels Co.,San Francisco,CA,,USA,NA,Large
2004-01-09 22:30:00,26,100.0,56.94,2656.94,Shipped,4,1,2004,Vintage Cars,S18_3320,"Australian Collectors, Co.",Melbourne,Victoria,3004,Australia,APAC,Small
2004-01-11 20:00:00,25,100.0,104.25,2604.25,Shipped,4,1,2004,Vintage Cars,S18_3320,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Small
2005-12-12 23:45:00,45,73.08,0.0,3288.6,Shipped,1,12,2005,Vintage Cars,S18_3320,Collectables For Less Inc.,Brickhaven,MA,58339,USA,NA,Medium
2005-08-19 09:45:00,50,100.0,3935.5,8935.5,Shipped,1,8,2005,Vintage Cars,S18_3320,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Large
2005-08-30 01:15:00,36,100.0,435.96,4035.96,Shipped,1,8,2005,Vintage Cars,S18_3320,Mini Auto Werke,Graz,,8010,Austria,EMEA,Medium
2005-01-02 12:30:00,21,89.29,0.0,1875.09,In Process,2,1,2005,Vintage Cars,S18_3320,Petit Auto,Bruxelles,,B-1180,Belgium,EMEA,Small
2003-01-08 20:50:00,29,100.0,1149.56,4049.56,Shipped,1,1,2003,Classic Cars,S18_3482,Cruz & Sons Co.,Makati City,,1227 MM,Philippines,Japan,Medium
2003-07-17 01:25:00,21,100.0,369.39,2469.39,Shipped,2,7,2003,Classic Cars,S18_3482,Marseille Mini Autos,Marseille,,13008,France,EMEA,Small
2003-11-16 08:55:00,42,100.0,1232.7,5432.7,Shipped,3,11,2003,Classic Cars,S18_3482,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Medium
2003-01-21 00:40:00,37,100.0,705.22,4405.22,Shipped,3,1,2003,Classic Cars,S18_3482,Collectables For Less Inc.,Brickhaven,MA,58339,USA,NA,Medium
2003-03-28 04:35:00,25,100.0,1138.0,3638.0,Shipped,4,3,2003,Classic Cars,S18_3482,Corporate Gift Ideas Co.,San Francisco,CA,,USA,NA,Medium
2003-02-25 10:25:00,36,100.0,844.92,4444.92,Shipped,4,2,2003,Classic Cars,S18_3482,"Anna's Decorations, Ltd",North Sydney,NSW,2060,Australia,APAC,Medium
2003-05-27 23:45:00,22,100.0,1195.48,3395.48,Shipped,4,5,2003,Classic Cars,S18_3482,Herkku Gifts,Bergen,,N 5804,Norway,EMEA,Medium
2003-10-28 10:00:00,23,100.0,1114.58,3414.58,Shipped,4,10,2003,Classic Cars,S18_3482,"Toms Spezialitten, Ltd",Koln,,50739,Germany,EMEA,Medium
2003-02-20 18:50:00,32,100.0,1927.04,5127.04,Shipped,4,2,2003,Classic Cars,S18_3482,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Medium
2004-06-25 07:30:00,28,100.0,945.28,3745.28,Shipped,1,6,2004,Classic Cars,S18_3482,Auto Canal Petit,Paris,,75016,France,EMEA,Medium
2004-02-20 09:00:00,27,100.0,1864.08,4564.08,Shipped,1,2,2004,Classic Cars,S18_3482,"Vida Sport, Ltd",Gensve,,1203,Switzerland,EMEA,Medium
2004-05-05 16:00:00,49,100.0,1654.24,6554.24,Shipped,2,5,2004,Classic Cars,S18_3482,Danish Wholesale Imports,Kobenhavn,,1734,Denmark,EMEA,Medium
2004-10-22 18:00:00,41,100.0,2649.83,6749.83,Shipped,2,10,2004,Classic Cars,S18_3482,Auto Canal Petit,Paris,,75016,France,EMEA,Medium
2004-07-28 08:30:00,49,100.0,3527.02,8427.02,Shipped,3,7,2004,Classic Cars,S18_3482,"Australian Collectables, Ltd",Glen Waverly,Victoria,3150,Australia,APAC,Large
2004-05-09 04:30:00,30,100.0,924.6,3924.6,Shipped,3,5,2004,Classic Cars,S18_3482,Online Mini Collectables,Brickhaven,MA,58339,USA,NA,Medium
2004-11-06 02:30:00,40,100.0,2761.6,6761.6,Shipped,3,11,2004,Classic Cars,S18_3482,"Vida Sport, Ltd",Gensve,,1203,Switzerland,EMEA,Medium
2003-06-11 07:05:00,23,100.0,1486.49,3786.49,Shipped,4,6,2003,Classic Cars,S18_3482,"Blauer See Auto, Co.",Frankfurt,,60528,Germany,EMEA,Medium
2004-07-07 05:30:00,49,100.0,1366.12,6266.12,Shipped,4,7,2004,Classic Cars,S18_3482,"Toms Spezialitten, Ltd",Koln,,50739,Germany,EMEA,Medium
2004-08-03 20:30:00,25,100.0,991.0,3491.0,Shipped,4,8,2004,Classic Cars,S18_3482,"Volvo Model Replicas, Co",Lule,,S-958 22,Sweden,EMEA,Medium
2004-01-23 11:30:00,37,100.0,705.22,4405.22,Shipped,4,1,2004,Classic Cars,S18_3482,Cruz & Sons Co.,Makati City,,1227 MM,Philippines,Japan,Medium
2004-03-17 15:30:00,55,100.0,1048.3,6548.3,Shipped,4,3,2004,Classic Cars,S18_3482,"Australian Collectors, Co.",Melbourne,Victoria,3004,Australia,APAC,Medium
2004-09-25 09:30:00,23,100.0,877.91,3177.91,Shipped,4,9,2004,Classic Cars,S18_3482,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Medium
2005-11-27 18:45:00,24,100.0,1742.64,4142.64,Shipped,1,11,2005,Classic Cars,S18_3482,Suominen Souveniers,Espoo,,FIN-02271,Finland,EMEA,Medium
2005-12-17 13:15:00,43,96.49,0.0,4149.07,Shipped,1,12,2005,Classic Cars,S18_3482,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Medium
2005-05-06 11:15:00,50,100.0,2397.0,7397.0,Shipped,1,5,2005,Classic Cars,S18_3482,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Large
2003-08-05 17:30:00,47,100.0,1541.6,6241.6,Shipped,1,8,2003,Classic Cars,S18_3685,Motor Mint Distributors Inc.,Philadelphia,PA,71270,USA,NA,Medium
2003-04-16 20:40:00,34,100.0,1931.88,5331.88,Shipped,2,4,2003,Classic Cars,S18_3685,Atelier graphique,Nantes,,44000,France,EMEA,Medium
2003-10-08 00:45:00,31,100.0,2024.3,5124.3,Shipped,3,10,2003,Classic Cars,S18_3685,Reims Collectables,Reims,,51100,France,EMEA,Medium
2003-01-27 11:10:00,28,100.0,839.44,3639.44,Shipped,3,1,2003,Classic Cars,S18_3685,"Anna's Decorations, Ltd",North Sydney,NSW,2060,Australia,APAC,Medium
2003-01-01 08:35:00,36,100.0,1944.0,5544.0,Shipped,4,1,2003,Classic Cars,S18_3685,Heintze Collectables,Aaarhus,,8200,Denmark,EMEA,Medium
2003-06-10 13:55:00,48,100.0,693.12,5493.12,Shipped,4,6,2003,Classic Cars,S18_3685,Gift Depot Inc.,Bridgewater,CT,97562,USA,NA,Medium
2003-10-02 07:25:00,39,100.0,1885.26,5785.26,Shipped,4,10,2003,Classic Cars,S18_3685,Herkku Gifts,Bergen,,N 5804,Norway,EMEA,Medium
2003-12-23 05:00:00,45,100.0,840.6,5340.6,Shipped,4,12,2003,Classic Cars,S18_3685,Online Diecast Creations Co.,Nashua,NH,62005,USA,NA,Medium
2003-06-18 10:45:00,35,100.0,2235.8,5735.8,Shipped,4,6,2003,Classic Cars,S18_3685,Muscle Machine Inc,NYC,NY,10022,USA,NA,Medium
2004-02-16 07:30:00,45,100.0,1857.6,6357.6,Shipped,1,2,2004,Classic Cars,S18_3685,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Medium
2004-06-04 11:00:00,46,100.0,2743.9,7343.9,Shipped,1,6,2004,Classic Cars,S18_3685,Collectable Mini Designs Co.,San Diego,CA,91217,USA,NA,Large
2004-11-21 00:00:00,37,100.0,2259.22,5959.22,Shipped,2,11,2004,Classic Cars,S18_3685,Osaka Souveniers Co.,Osaka,Osaka,530-0003,Japan,Japan,Medium
2004-03-03 20:00:00,31,100.0,929.38,4029.38,Cancelled,2,3,2004,Classic Cars,S18_3685,"UK Collectables, Ltd.",Liverpool,,WX1 6LT,UK,EMEA,Medium
2004-12-02 22:00:00,33,100.0,1735.14,5035.14,Shipped,3,12,2004,Classic Cars,S18_3685,L'ordine Souveniers,Reggio Emilia,,42100,Italy,EMEA,Medium
2004-07-01 19:30:00,31,100.0,1016.8,4116.8,Shipped,3,7,2004,Classic Cars,S18_3685,Signal Gift Stores,Las Vegas,NV,83030,USA,NA,Medium
2004-12-29 04:30:00,27,100.0,1610.55,4310.55,Shipped,3,12,2004,Classic Cars,S18_3685,"Vida Sport, Ltd",Gensve,,1203,Switzerland,EMEA,Medium
2003-10-09 02:30:00,39,100.0,2546.7,6446.7,Shipped,4,10,2003,Classic Cars,S18_3685,"Norway Gifts By Mail, Co.",Oslo,,N 0106,Norway,EMEA,Medium
2004-07-25 22:00:00,32,100.0,416.64,3616.64,Shipped,4,7,2004,Classic Cars,S18_3685,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Medium
2004-01-22 03:00:00,28,100.0,1432.76,4232.76,Shipped,4,1,2004,Classic Cars,S18_3685,FunGiftIdeas.com,New Bedford,MA,50553,USA,NA,Medium
2004-11-18 20:00:00,26,67.91,0.0,1765.66,Shipped,4,11,2004,Classic Cars,S18_3685,Motor Mint Distributors Inc.,Philadelphia,PA,71270,USA,NA,Small
2004-05-11 08:30:00,44,84.88,0.0,3734.72,Shipped,4,5,2004,Classic Cars,S18_3685,Reims Collectables,Reims,,51100,France,EMEA,Medium
2005-03-18 19:15:00,46,100.0,208.38,4808.38,Resolved,1,3,2005,Classic Cars,S18_3685,Toys4GrownUps.com,Pasadena,CA,90003,USA,NA,Medium
2005-01-18 11:45:00,32,70.83,0.0,2266.56,Shipped,1,1,2005,Classic Cars,S18_3685,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Small
2005-03-17 06:45:00,65,100.0,3968.9,10468.9,Disputed,2,3,2005,Classic Cars,S18_3685,Danish Wholesale Imports,Kobenhavn,,1734,Denmark,EMEA,Large
2005-11-04 05:00:00,43,100.0,1289.14,5589.14,Shipped,2,11,2005,Classic Cars,S18_3685,Salzburg Collectables,Salzburg,,5020,Austria,EMEA,Medium
2003-01-09 14:00:00,43,67.77,0.0,2914.11,Shipped,1,1,2003,Motorcycles,S18_3782,Cruz & Sons Co.,Makati City,,1227 MM,Philippines,Japan,Small
2003-08-18 23:05:00,35,49.74,0.0,1740.9,Shipped,2,8,2003,Motorcycles,S18_3782,Marseille Mini Autos,Marseille,,13008,France,EMEA,Small
2003-05-13 07:50:00,45,50.36,0.0,2266.2,Shipped,3,5,2003,Motorcycles,S18_3782,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Small
2003-04-03 23:40:00,47,67.14,0.0,3155.58,Shipped,3,4,2003,Motorcycles,S18_3782,Gift Ideas Corp.,Glendale,CT,97561,USA,NA,Medium
2003-05-06 12:45:00,21,64.66,0.0,1357.86,Shipped,4,5,2003,Motorcycles,S18_3782,Corporate Gift Ideas Co.,San Francisco,CA,,USA,NA,Small
2003-01-28 04:20:00,38,68.39,0.0,2598.82,Shipped,4,1,2003,Motorcycles,S18_3782,"Anna's Decorations, Ltd",North Sydney,NSW,2060,Australia,APAC,Small
2003-02-10 18:30:00,21,50.36,0.0,1057.56,Shipped,4,2,2003,Motorcycles,S18_3782,Daedalus Designs Imports,Lille,,59000,France,EMEA,Small
2003-01-24 14:30:00,43,72.74,0.0,3127.82,Shipped,4,1,2003,Motorcycles,S18_3782,"Toms Spezialitten, Ltd",Koln,,50739,Germany,EMEA,Medium
2004-01-25 02:30:00,46,54.09,0.0,2488.14,Shipped,1,1,2004,Motorcycles,S18_3782,Auto Canal Petit,Paris,,75016,France,EMEA,Small
2004-01-15 21:30:00,38,58.44,0.0,2220.72,Shipped,1,1,2004,Motorcycles,S18_3782,Daedalus Designs Imports,Lille,,59000,France,EMEA,Small
2004-03-24 16:30:00,26,52.22,0.0,1357.72,Shipped,2,3,2004,Motorcycles,S18_3782,Vitachrome Inc.,NYC,NY,10022,USA,NA,Small
2004-04-27 06:30:00,31,52.84,0.0,1638.04,Shipped,2,4,2004,Motorcycles,S18_3782,Auto Canal Petit,Paris,,75016,France,EMEA,Small
2004-04-06 23:00:00,48,54.71,0.0,2626.08,Shipped,2,4,2004,Motorcycles,S18_3782,Gifts4AllAges.com,Boston,MA,51003,USA,NA,Small
2004-01-11 00:30:00,33,50.36,0.0,1661.88,Shipped,3,1,2004,Motorcycles,S18_3782,Online Mini Collectables,Brickhaven,MA,58339,USA,NA,Small
2004-08-14 10:00:00,38,57.2,0.0,2173.6,Shipped,3,8,2004,Motorcycles,S18_3782,"La Corne D'abondance, Co.",Paris,,75012,France,EMEA,Small
2004-03-22 12:30:00,39,55.95,0.0,2182.05,Shipped,3,3,2004,Motorcycles,S18_3782,"Toys of Finland, Co.",Helsinki,,21240,Finland,EMEA,Small
2004-10-18 03:30:00,42,67.14,0.0,2819.88,Shipped,4,10,2004,Motorcycles,S18_3782,"Toms Spezialitten, Ltd",Koln,,50739,Germany,EMEA,Small
2004-02-14 10:00:00,44,59.06,0.0,2598.64,Shipped,4,2,2004,Motorcycles,S18_3782,Microscale Inc.,NYC,NY,10022,USA,NA,Small
2004-05-10 13:00:00,29,69.63,0.0,2019.27,Shipped,4,5,2004,Motorcycles,S18_3782,Cruz & Sons Co.,Makati City,,1227 MM,Philippines,Japan,Small
2004-07-27 06:30:00,26,55.95,0.0,1454.7,Shipped,4,7,2004,Motorcycles,S18_3782,"Australian Collectors, Co.",Melbourne,Victoria,3004,Australia,APAC,Small
2004-04-16 10:30:00,31,53.47,0.0,1657.57,Shipped,4,4,2004,Motorcycles,S18_3782,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Small
2005-02-26 06:30:00,32,89.12,0.0,2851.84,Shipped,1,2,2005,Motorcycles,S18_3782,Suominen Souveniers,Espoo,,FIN-02271,Finland,EMEA,Small
2005-02-19 10:15:00,28,100.0,1809.64,4609.64,Shipped,1,2,2005,Motorcycles,S18_3782,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Medium
2005-11-17 21:30:00,36,100.0,1479.96,5079.96,Shipped,1,11,2005,Motorcycles,S18_3782,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Medium
2005-11-17 03:15:00,36,52.22,0.0,1879.92,Shipped,2,11,2005,Motorcycles,S18_3782,"UK Collectables, Ltd.",Liverpool,,WX1 6LT,UK,EMEA,Small
2003-10-09 11:05:00,41,100.0,674.86,4774.86,Shipped,1,10,2003,Vintage Cars,S18_3856,Rovelli Gifts,Bergamo,,24100,Italy,EMEA,Medium
2003-05-24 01:20:00,27,99.52,0.0,2687.04,Shipped,2,5,2003,Vintage Cars,S18_3856,Salzburg Collectables,Salzburg,,5020,Austria,EMEA,Small
2003-11-01 17:00:00,33,100.0,123.75,3423.75,Shipped,2,11,2003,Vintage Cars,S18_3856,Auto-Moto Classics Inc.,Brickhaven,MA,58339,USA,NA,Medium
2003-03-22 19:50:00,34,100.0,55.76,3455.76,Shipped,3,3,2003,Vintage Cars,S18_3856,Mini Creations Ltd.,New Bedford,MA,50553,USA,NA,Medium
2003-03-06 17:35:00,29,100.0,722.97,3622.97,Shipped,4,3,2003,Vintage Cars,S18_3856,"Toys of Finland, Co.",Helsinki,,21240,Finland,EMEA,Medium
2003-02-06 02:55:00,34,100.0,199.58,3599.58,Cancelled,4,2,2003,Vintage Cars,S18_3856,Scandinavian Gift Ideas,Boras,,S-844 67,Sweden,EMEA,Medium
2003-12-03 21:30:00,48,100.0,586.56,5386.56,Shipped,4,12,2003,Vintage Cars,S18_3856,Alpha Cognac,Toulouse,,31000,France,EMEA,Medium
2003-01-29 23:15:00,46,100.0,318.78,4918.78,Shipped,4,1,2003,Vintage Cars,S18_3856,"Double Decker Gift Stores, Ltd",London,,WA1 1DP,UK,EMEA,Medium
2003-01-13 12:25:00,22,100.0,338.8,2538.8,Shipped,4,1,2003,Vintage Cars,S18_3856,Enaco Distributors,Barcelona,,8022,Spain,EMEA,Small
2004-04-01 13:00:00,20,100.0,498.6,2498.6,Shipped,1,4,2004,Vintage Cars,S18_3856,"Men 'R' US Retailers, Ltd.",Los Angeles,CA,,USA,NA,Small
2004-02-04 22:30:00,45,85.75,0.0,3858.75,Shipped,1,2,2004,Vintage Cars,S18_3856,Collectable Mini Designs Co.,San Diego,CA,91217,USA,NA,Medium
2004-02-17 16:00:00,46,100.0,1000.5,5600.5,Shipped,2,2,2004,Vintage Cars,S18_3856,Cambridge Collectables Co.,Cambridge,MA,51247,USA,NA,Medium
2004-10-03 06:00:00,34,100.0,703.46,4103.46,Cancelled,2,10,2004,Vintage Cars,S18_3856,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Medium
2004-04-30 06:00:00,50,85.75,0.0,4287.5,Shipped,3,4,2004,Vintage Cars,S18_3856,Petit Auto,Bruxelles,,B-1180,Belgium,EMEA,Medium
2004-02-03 01:00:00,46,100.0,1195.54,5795.54,Shipped,3,2,2004,Vintage Cars,S18_3856,"Royal Canadian Collectables, Ltd.",Tsawassen,BC,T2F 8M4,Canada,NA,Medium
2004-12-23 18:30:00,22,84.7,0.0,1863.4,Shipped,3,12,2004,Vintage Cars,S18_3856,"Bavarian Collectables Imports, Co.",Munich,,80686,Germany,EMEA,Small
